Id,Label,Category,#photos,#videos,#replies,#retweets,#likes
14062,leventsubay,Other,0,0,0,0,0
14063,hdogankoc,Other,0,0,2,2,1
14064,trn_dr,Other,0,0,0,0,1
14065,emrahbozkayaa,Other,0,0,0,0,23
14066,kaydamarble,Other,0,0,0,1,4
14067,metsan38,Other,0,0,0,0,1
14068,onurbozkurter,Person,0,0,0,0,0
14069,zlhaunlu,Other,0,0,0,0,2
14070,haktanbir,Other,1,0,0,0,2
14071,mukreminkose,Other,0,0,0,0,15
14072,hayattutmabeni,Other,0,0,0,0,0
14073,elif75773401,Person,1,0,3,0,3
14074,sirbezelye,Other,0,0,0,0,1
14075,mismioneymis,Other,0,0,1,0,1
14076,ahmetkacan063,Person,0,0,1,0,4
14077,aliyukselmis,Person,0,0,1,1,4
14078,bayramay_55,Other,0,0,0,0,0
14079,bysddeniz,Person,0,0,0,0,0
14080,nebicanpolat,Person,0,0,0,0,2
14081,bernacivelek,Other,0,0,0,0,2
14082,ksoylem,Other,0,0,0,0,1
14083,caneriyigunler,Person,0,0,0,0,1
14084,husmenaga001,Other,0,0,0,0,1
14085,evrendincertr,Other,0,0,6,6,77
14086,a_balari,Other,0,0,0,0,0
14087,hseyin69161601,Other,0,0,0,0,0
14088,biradam4141,Other,0,0,0,0,2
14089,fulyauludag,Other,0,0,0,0,0
14090,mumurakcan,Person,0,0,0,0,0
14091,burkaaolsun,Other,0,0,0,0,3
14092,erhancar,Other,0,0,0,0,0
14093,erkolencikfatih,Person,0,0,0,0,18
14094,sezergokgoz,Other,0,0,0,0,0
14095,seyittosun83,Other,0,0,0,2,8
14096,sertackaya19,Other,0,0,0,1,5
14097,bahceshr_golet,Other,0,0,0,4,17
14098,busrakilic2447,Person,0,0,1,2,46
14099,jackup01,Other,0,0,0,0,0
14100,basbu10,Other,0,0,0,1,2
14101,karadag2015,Other,0,0,0,0,0
14102,kirikkaleunibjk,Institutional,1,0,1,4,30
14103,partiiskenderun,Govermental,1,0,0,3,7
14104,drtmevsim9,Other,0,0,0,0,0
14105,qnnemarie,Other,0,0,0,0,0
14106,colyak_27,Other,0,0,0,0,1
14107,giray_1903,Other,0,0,0,0,0
14108,bybyhappines,Other,0,0,1,0,0
14109,bkralitnr,Person,0,0,1,0,1
14110,burakkamac,Person,0,0,0,0,2
14111,_efeecan_,Person,0,0,0,1,4
14112,naime_naimesah,Other,0,0,0,0,3
14113,yardeniz1201,Person,1,0,1,1,1
14114,veyselalper63,Other,0,0,0,0,2
14115,hayrolayasemin,Other,0,0,1,1,5
14116,ksehzadeler,Other,0,0,0,2,0
14117,ocktnocaktan,Other,0,0,1,0,3
14118,mhmt_tyyr,Other,0,0,0,0,1
14119,aksaraybel,Other,0,0,6,11,190
14120,haksim34,Other,0,0,0,0,1
14121,drydemircioglu,Other,0,0,1,0,2
14122,andacuzel,Other,0,0,0,0,3
14123,collectiondry,Other,0,0,0,0,0
14124,goncaimamoglu,Other,0,0,0,0,1
14125,bibittmediniz,Other,0,0,0,0,0
14126,turgutmehdi,Other,0,0,1,0,13
14127,kvrkvrkvrck,Other,0,0,1,0,3
14128,burakfatmaa,Person,0,0,0,0,0
14129,ayseay08,Other,0,0,0,0,0
14130,hak_gozetme,Other,0,0,0,0,0
14131,dndrygt,Other,0,0,1,0,0
14132,atakansoysal,Other,0,0,1,0,0
14133,fikretdiser,Other,0,0,0,0,0
14134,peralulukoy,Other,0,0,0,0,1
14135,simsekkdilan,Other,0,0,0,0,1
14136,rohatizm,Other,0,0,0,0,2
14137,huzey8,Other,0,0,0,0,0
14138,btmnismail,Other,0,0,0,0,4
14139,aliguress,Person,0,0,0,0,2
14140,krasavchek21,Other,0,0,1,0,0
14141,ismaildnlr,Other,0,0,0,0,0
14142,fevziozgokce,Other,0,0,0,3,20
14143,5409can,Person,0,0,0,0,0
14144,sayindegerli,Other,0,0,1,0,2
14145,smtshn1907,Other,0,0,0,0,11
14146,ahyyener,Other,0,0,0,8,46
14147,b_b_birligi,Other,1,0,0,1,8
14148,katalanalaa,Other,0,0,0,0,6
14149,nts1905,Other,0,0,0,0,10
14150,karlukoy,Other,0,0,0,0,1
14151,_tacuara_7,Other,1,0,3,4,57
14152,mrtcgd,Other,0,0,0,0,4
14153,grafikuser,Other,0,0,0,0,0
14154,1hakanakdeniz,Person,0,0,1,0,2
14155,seymadeliogluu,Other,0,0,1,0,7
14156,saimeakyuz,Other,0,0,0,0,0
14157,asmngrgn,Other,0,0,0,0,2
14158,sibelhaticezme2,Other,0,0,1,0,1
14159,kemalantepli27,Other,0,0,0,0,1
14160,urfioglu,Other,0,0,1,0,0
14161,sombreuser,Other,0,0,1,0,15
14162,ser__kann,Other,0,0,0,0,0
14163,0bires,Other,0,0,0,0,8
14164,gd_filiz,Other,0,0,0,0,0
14165,mhrbgulesalpsar,Other,0,0,0,0,2
14166,_komando_02,Other,0,0,0,0,0
14167,delisukuneti,Other,0,0,0,1,1
14168,mervenurclk27,Person,0,0,0,0,2
14169,tuncaykabakli,Other,0,0,0,0,1
14170,sumeyyekamaa,Other,0,0,0,0,1
14171,mimarmustafa30,Person,1,0,0,0,0
14172,argesamed_,Other,0,0,0,0,0
14173,doguhan46,Other,0,0,0,0,0
14174,ahmetemrz,Person,0,0,0,0,0
14175,ryacolu,Other,0,0,0,0,0
14176,h_erhanacar,Other,1,0,0,0,0
14177,gunes1477,Other,0,0,0,0,0
14178,izzetolgar,Other,0,0,0,0,2
14179,ikizler2ikizler,Other,0,0,0,0,0
14180,uzlumurat17,Person,0,0,0,0,0
14181,elf_tlglu,Other,0,0,1,1,5
14182,hkus456,Other,0,0,0,0,0
14183,usanmazhi,Other,0,0,0,0,2
14184,osmanli39812189,Other,0,0,0,0,1
14185,anatoliass1,Other,0,0,0,0,1
14186,mekaradag,Other,0,0,0,0,0
14187,tweetadamsz,Other,0,0,0,0,1
14188,meryem11071257,Person,0,0,1,0,0
14189,raziyepeker,Other,0,0,0,0,0
14190,hakanakis33,Other,0,0,0,0,1
14191,baris42gs,Other,0,0,0,0,1
14192,kizilayartuklu,Other,1,0,0,2,5
14193,mtahmazoglu,Other,0,0,0,1,12
14194,geozgee,Other,0,0,0,0,0
14195,tolgahannn1905,Other,0,0,0,0,6
14196,turan_necati,Other,0,0,0,0,1
14197,kayadumanburak,Person,0,0,1,0,1
14198,ab88hope,Other,0,0,1,0,0
14199,gaskonyali_,Person,0,0,0,2,8
14200,hopebuq,Other,0,0,1,1,0
14201,cnmalper,Other,1,0,2,9,49
14202,by_atici,Other,0,1,0,0,2
14203,yurek_gelincik,Other,0,0,0,0,5
14204,r_becenek,Person,0,0,0,0,3
14205,morcacemalettin,Other,0,0,1,0,1
14206,elifcih15635781,Person,0,0,0,9,5
14207,barisgulmuss,Other,1,0,0,0,7
14208,mucahit_bas_,Other,0,0,1,0,4
14209,serkn_kurt,Other,0,0,0,0,1
14210,ptdirama,Other,0,0,1,0,3
14211,tolgahanbozdag,Other,0,0,0,0,0
14212,end08_,Other,0,0,0,0,122
14213,eisberg5858,Other,0,0,0,0,1
14214,lastyarnspinner,Other,0,0,0,0,0
14215,haquna_matata1,Other,0,0,0,0,0
14216,cihanayla,Other,1,0,0,0,0
14217,londonmadrid1,Other,0,0,0,0,0
14218,onurcumnapiyon,Person,1,0,0,0,0
14219,aylinoztr1,Other,0,0,0,0,1
14220,seenappropriate,Other,0,0,0,0,2
14221,phdilkersaygili,Other,0,0,0,0,1
14222,kaany168,Person,0,0,0,0,3
14223,ingarzuhoca,Other,0,0,0,0,0
14224,ayaymedya,Media,0,0,0,5,44
14225,ebuyasir,Other,0,0,0,0,2
14226,mstf__kanli,Other,0,0,2,0,5
14227,theozkan7,Other,0,0,1,0,1
14228,para_teknik,Other,0,0,1,0,0
14229,ekirimsoy,Other,0,0,1,0,1
14230,fusunnebil,Other,0,0,0,0,0
14231,sdrdrn30,Other,0,0,0,0,1
14232,ferdgndz,Other,0,0,0,0,1
14233,aren1i,Other,0,0,1,0,4
14234,izzettinakbal,Other,0,1,0,0,4
14235,ardil73,Other,0,0,0,0,0
14236,ihsancy,Person,0,0,0,0,1
14237,analizyetisi,Person,0,0,0,0,0
14238,asecgin60,Other,0,0,0,0,1
14239,blackorchidtm,Other,0,0,0,0,0
14240,beksi34,Other,0,0,0,0,0
14241,kubratiramisuu,Person,0,0,0,0,6
14242,letshig,Other,0,0,2,0,5
14243,onrshn1905,Other,0,0,0,0,0
14244,makifyildiz,Other,0,0,0,0,2
14245,ayyas_everyday,Other,0,0,0,0,0
14246,factorialnigh,Other,0,0,0,0,1
14247,uguraydemir45,Other,1,0,0,8,26
14248,ic_sesim1979,Other,0,0,0,0,0
14249,klimatermo,Other,0,0,0,0,1
14250,haberinolsunelz,Media,1,0,0,0,2
14251,suryanisarabii,Other,0,0,1,0,5
14252,artyol_muh,Other,1,0,0,2,4
14253,buplusetkinlik,Other,1,0,1,1,6
14254,fka_tweet,Other,1,0,0,2,13
14255,agur59,Other,1,0,0,1,6
14256,serefoguz,Other,1,0,5,32,120
14257,10linew,Other,0,0,0,1,1
14258,tktsonmez,Media,0,0,0,0,0
14259,celal_yn06,Other,0,0,0,0,0
14260,toochemir,Other,0,0,0,0,2
14261,mt4eo,Other,0,0,0,0,0
14262,godilhuso,Other,0,0,0,0,0
14263,82tansel,Other,0,0,0,0,0
14264,lidyalicem,Person,0,0,0,0,0
14265,xbalikesir,Person,0,0,0,0,1
14266,___psykhe___,Other,0,0,0,0,4
14267,suygar,Other,0,0,0,0,1
14268,boti_lordu,Other,0,0,0,0,8
14269,sehervatanseve4,Other,0,0,0,0,0
14270,ponciklenenbir,Other,0,0,0,0,1
14271,anegatifa,Other,0,0,0,0,0
14272,gabriel16948081,Other,0,0,0,0,0
14273,25coastke,Other,0,1,0,0,8
14274,gazetebaskent_,Media,1,0,0,1,4
14275,ezel70534991,Other,0,0,0,0,0
14276,bahardakuslar,Other,0,0,0,0,0
14277,isg_sorular,Other,1,0,0,0,2
14278,tolga2001celik,Other,0,0,0,0,2
14279,limerick_06,Other,0,0,1,0,4
14280,mesele_de_bu,Other,0,0,0,0,1
14281,nurseennaa,Other,1,0,1,1,8
14282,drhknhlz,Other,0,0,0,0,1
14283,atayun25atayun,Other,0,0,0,3,0
14284,nirvana_1907,Other,0,0,0,0,1
14285,tosin_jeff,Other,1,0,0,0,1
14286,semihaktas27,Other,0,0,0,0,0
14287,gustavoseijo,Other,0,0,1,0,0
14288,e_bahcavan,Other,0,0,0,0,0
14289,jaycee_talks1,Other,0,1,1,1,2
14290,emekolog,Other,0,0,1,0,2
14291,_omergezgin,Person,0,0,0,0,1
14292,tsirmak,Other,1,0,1,1,4
14293,serkandogan3460,Other,0,0,0,0,0
14294,adnan_secil,Other,0,1,0,1,3
14295,aboloreoyedepo,Other,1,0,1,0,0
14296,zafer6141,Other,0,0,0,1,3
14297,soguktadusun,Other,0,0,0,0,0
14298,radyotrafik35,Other,0,0,14,2,3
14299,usamekarakis,Other,1,0,1,0,0
14300,trolkafasi,Other,0,0,0,0,2
14301,sancarhakan,Other,0,0,0,1,2
14302,filizkarabudak7,Other,0,0,0,0,1
14303,ishakyilmaz,Other,0,0,0,0,1
14304,cengizergun,Other,1,0,0,3,26
14305,mikrofondelisi,Other,0,0,0,0,1
14306,slymnplt25,Other,0,0,0,0,1
14307,savasugurlu2023,Other,0,1,0,1,9
14308,otaciefe,Person,0,0,0,0,0
14309,karacamlihasan,Other,0,0,0,1,5
14310,syolukar,Other,0,0,0,0,1
14311,vedatmirza,Other,0,0,0,0,0
14312,basbsra,Other,0,0,0,0,13
14313,ekapi,Other,1,0,1,6,22
14314,alieyce,Person,1,0,0,0,1
14315,dunyams9bin,Other,0,0,0,0,0
14316,cankirca,Person,0,0,0,0,1
14317,nfs_bezcantaa,Person,0,0,0,1,2
14318,seyrihabermedya,Media,1,0,0,8,10
14319,babacanmidyat,Person,0,1,0,0,4
14320,vahyeddin,Other,1,0,1,0,0
14321,crluyindama,Other,0,0,0,0,0
14322,ayktelmsx,Other,0,1,0,0,0
14323,tc_01_25kuvay,Other,0,0,0,0,3
14324,fornitexo,Other,1,0,0,0,7
14325,melekciceksygn,Other,0,0,0,0,3
14326,ilhan_ulgen,Other,0,0,0,0,0
14327,senayce14265420,Other,0,0,0,0,3
14328,tv100,Media,0,1,0,3,11
14329,nassipman,Other,0,0,0,0,0
14330,samimetdar,Other,0,0,0,0,0
14331,incei1,Other,0,0,0,0,1
14332,muzakeratyayin,Other,0,0,1,1,3
14333,mathman3773,Other,0,0,0,0,5
14334,hmdysn,Other,0,0,1,0,1
14335,yasemen____,Other,1,0,0,9,39
14336,agahhisarli08,Other,0,0,0,3,3
14337,ayikhilal,Other,1,0,3,19,106
14338,atcmka,Other,0,0,0,0,1
14339,abdlkadirakyz1,Other,0,0,0,0,0
14340,ytuhaberajansi,Media,0,0,0,0,0
14341,bjkhastasi_,Other,0,0,0,0,0
14342,cigdembzn,Other,0,0,0,0,1
14343,incenecmibursa,Other,0,0,0,0,4
14344,sudan_gelen,Other,1,0,0,2,5
14345,ladyin_disguise,Other,1,0,0,0,5
14346,sitaresule16,Other,0,0,4,0,22
14347,gsray7,Other,0,0,0,0,0
14348,ilciyunus,Person,0,0,0,0,2
14349,turksecmeni,Other,0,0,0,0,1
14350,ugurlukoc,Other,0,0,0,0,3
14351,pk_incememed,Other,0,0,0,0,2
14352,dogalya1,Other,0,0,0,0,2
14353,zgrsmoke,Other,0,0,1,0,6
14354,sumeyyeataseve,Other,1,0,0,0,1
14355,uftubey,Other,1,0,2,1,3
14356,baskaleziraat,Other,1,0,0,0,2
14357,reyhana63058683,Other,0,0,1,1,1
14358,maythelovebewy,Other,0,0,0,0,0
14359,ahmtdavran,Other,0,1,1,19,19
14360,mimarsinandegil,Other,0,0,3,0,18
14361,47brangi,Other,1,0,0,0,0
14362,okunduugibi,Other,0,0,1,0,0
14363,elifmehmet1986,Person,0,0,0,0,0
14364,obabeyi1,Other,1,0,0,1,9
14365,softpangea,Other,0,0,0,1,1
14366,kemalsempatikk8,Other,0,0,0,1,3
14367,asemure1,Other,0,0,0,0,8
14368,suriss61,Other,0,0,0,0,0
14369,magalinamasso,Person,0,0,0,2,2
14370,memincan33,Person,0,0,1,1,10
14371,asikurtlar1,Other,0,0,5,3,7
14372,mrtfkl,Other,0,0,0,0,0
14373,rasimahir,Other,0,0,0,0,2
14374,eonurcanakci,Person,0,0,0,0,2
14375,mahmudismail,Other,1,0,0,0,1
14376,blueplanet37,Other,0,0,0,0,0
14377,karabacakabidin,Other,0,1,1,0,1
14378,omer_aydn01,Person,0,0,1,0,1
14379,yuksek_guven,Other,0,0,0,1,1
14380,meskin66,Other,0,0,0,0,0
14381,kencantas,Person,0,0,0,0,1
14382,scorpoints1105,Other,0,0,0,0,0
14383,sinan_cal4,Other,0,0,0,1,1
14384,shblhubenov,Other,0,0,0,0,0
14385,umutfactss,Person,0,0,0,0,6
14386,erwiper,Other,1,0,1,0,6
14387,hknakoz,Other,0,0,0,0,1
14388,bahargn35100,Other,0,0,0,0,3
14389,holy_date,Other,0,0,0,0,2
14390,alparslan41071,Other,0,0,0,0,5
14391,sanalgazeteci,Media,0,0,0,1,0
14392,mavi__siyah__,Other,0,0,1,0,6
14393,zeynepctnk,Person,0,0,0,0,3
14394,dizman_r,Other,0,0,0,0,0
14395,ankarakenthaber,Media,0,0,0,0,1
14396,drsuleymanbasa,Other,0,0,0,0,4
14397,maykdmrts,Other,1,0,1,0,8
14398,blbl_sedanur,Other,1,0,0,0,4
14399,cenkgedik,Other,0,0,0,0,1
14400,kadirryildirim,Other,0,0,0,0,2
14401,nazzkzlky,Other,0,0,0,0,3
14402,sekeerayca,Other,0,0,9,5,90
14403,kharaltechnical,Other,0,0,0,0,3
14404,semtinbeneklisi,Other,0,0,0,0,6
14405,mahur_bestece,Person,0,0,3,1,31
14406,antoniogallo,Other,1,0,1,0,5
14407,kerumemin,Other,0,0,0,4,3
14408,eminkerum,Other,0,0,0,8,11
14409,kartal_eagles,Other,0,0,0,0,1
14410,ucarmuhammet,Person,0,0,0,0,1
14411,ozlemmesendag,Other,0,0,0,0,3
14412,berhanerkocak,Other,1,0,0,0,1
14413,ikra65,Other,0,0,0,1,4
14414,muhammeddemrbas,Person,1,0,0,0,1
14415,hsnsasn,Other,0,0,5,0,5
14416,nurettinyldirim,Other,0,0,1,0,3
14417,kurbagakermit16,Other,0,0,0,0,2
14418,sarsaklama,Other,0,0,0,0,1
14419,massimo79414949,Other,0,0,0,0,0
14420,eudrpimenta,Other,0,0,0,0,0
14421,muratt354545,Person,0,0,0,1,1
14422,ankit___01,Other,1,0,0,0,1
14423,win_trader7,Other,0,0,0,0,0
14424,sudeums,Other,0,0,0,0,2
14425,mehkyrond_17,Other,0,0,0,0,1
14426,divarcisalih,Person,0,0,0,0,0
14427,salmanguniya3,Institutional,1,0,0,1,1
14428,mariagxanthou,Other,0,0,0,0,2
14429,45gknur,Other,0,0,0,0,2
14430,omer_cink,Person,0,0,2,0,2
14431,yucelaksu10,Other,0,0,1,0,1
14432,erhanaksel7,Other,0,0,0,0,3
14433,muratsoyupak,Person,0,0,0,0,0
14434,cemamasinirli,Other,0,1,0,1,3
14435,mesutkacmaz3,Other,0,1,360,2879,3347
14436,newdunya,Other,0,0,0,0,1
14437,demirdogenonur,Person,0,0,1,0,3
14438,ahmetkrcy,Person,0,0,0,0,1
14439,colmanizm,Other,0,0,0,0,9
14440,opsidiyen,Other,0,0,0,0,4
14441,brskucuk,Other,1,0,0,0,5
14442,marsliyiim,Other,0,0,0,0,2
14443,fcenabetis,Other,0,0,1,0,1
14444,didempek4,Other,0,0,0,0,3
14445,mert4car,Person,0,0,0,0,3
14446,cihankrt,Other,0,0,0,0,4
14447,iremikball,Person,0,0,2,1,9
14448,ferhat52366157,Other,0,0,0,0,4
14449,iborcin,Other,0,0,0,1,5
14450,iam_talentboy,Other,1,0,0,0,0
14451,everardoarredo2,Other,0,0,0,0,0
14452,torpilcofficial,Other,0,0,0,0,2
14453,bumutuncunbula,Person,0,0,0,0,1
14454,donbatsy,Other,0,0,0,17,49
14455,isarettv,Media,0,0,0,1,3
14456,soopranoos,Other,0,0,0,0,2
14457,hiranur_cbngluu,Other,0,0,0,0,1
14458,baretin85037773,Other,0,0,2,10,9
14459,batuhansurerr,Other,0,0,0,0,8
14460,samet_erik_,Other,0,0,0,0,0
14461,saadeokur,Other,0,0,1,0,2
14462,nurgulyilmaz45,Other,1,0,0,0,1
14463,ranabkts,Other,1,0,1,1,2
14464,selverkrc,Other,1,0,1,0,3
14465,kehanetler_19,Other,1,0,0,6,19
14466,dorucu27401533,Other,0,0,0,0,0
14467,ndz_mc,Other,0,0,0,0,0
14468,solononkingf,Other,0,0,0,0,2
14469,aytugbuket,Other,1,0,2,0,5
14470,inorganikrobot,Other,0,1,1,0,11
14471,busra_agarli,Person,0,0,0,1,13
14472,msivrikaya_,Other,0,0,0,0,6
14473,chamakowsky,Other,0,0,0,0,7
14474,ismetyazgoren,Other,1,0,1,0,8
14475,osmanturk38_,Other,0,0,0,0,2
14476,tckudret_kacar,Other,0,1,0,10,51
14477,sterliing7,Other,0,0,1,0,1
14478,onurist_,Person,0,0,2,1,49
14479,selamiarslan__,Other,0,0,0,0,2
14480,bhrslv,Other,0,0,1,0,2
14481,kamileciftci,Other,0,0,0,1,2
14482,simalalamuu,Other,0,0,1,0,3
14483,volkancanciftci,Person,0,0,0,0,0
14484,oktydursun,Other,0,0,0,0,1
14485,halukkaraas,Other,1,0,0,1,3
14486,abdurra27087364,Other,0,0,0,0,5
14487,salma40050,Other,0,0,0,4,4
14488,serkan_saygi,Other,0,0,0,0,0
14489,mustafasarigoz_,Person,0,0,0,0,2
14490,ahmethilmibalc1,Person,0,0,1,0,1
14491,noor400030,Other,0,0,0,0,0
14492,ealtinyildiz,Other,0,0,1,0,13
14493,zamansizesinti0,Other,0,0,0,2,2
14494,hjxdsaz24buxyzl,Other,0,0,0,0,0
14495,buyuklergulsun,Other,0,0,0,0,0
14496,kraldansonra,Media,0,0,0,0,0
14497,apoikikat,Other,0,0,0,0,0
14498,emrekraloglu,Person,0,0,0,0,3
14499,gokturkibrahim1,Other,0,0,0,0,0
14500,imdat_dmrl,Other,0,0,0,0,1
14501,mserkankaraoglu,Other,0,0,0,0,0
14502,aksuturgut,Other,0,0,0,0,6
14503,kenanomur25,Other,0,0,0,0,0
14504,copper1907,Other,0,0,0,0,3
14505,chn8645,Other,0,0,1,0,3
14506,korkusuz110,Other,1,0,0,2,0
14507,ocean_dennis,Other,1,0,0,0,0
14508,duranozlem,Other,1,0,0,0,2
14509,hurdooglu,Other,0,0,0,0,1
14510,_eskiyatv_,Media,0,0,0,0,1
14511,tugbaskr33,Other,0,0,0,0,13
14512,iyi1insan_,Other,1,0,1,4,36
14513,nlf16,Other,0,0,0,0,11
14514,cirakolduk,Other,0,0,1,0,6
14515,havisedurmus,Institutional,0,0,0,0,1
14516,hakantopal267,Other,0,0,1,0,6
14517,muhalefetimulan,Person,1,0,0,0,1
14518,cozalack,Other,1,0,0,2,4
14519,sergeennnn,Other,0,1,0,0,9
14520,mehrinigar,Other,0,0,0,0,1
14521,hakan_ts_li,Other,1,0,0,0,1
14522,elmalimonlu,Person,0,0,1,0,0
14523,nafakazede,Other,0,0,0,0,4
14524,bdursun75,Other,0,0,0,0,0
14525,ismail4242,Other,1,0,0,0,0
14526,vvrdr,Other,0,0,2,0,4
14527,dijikripto1,Other,0,0,0,0,0
14528,jan_telci30,Other,0,0,0,0,0
14529,zabitaihv,Other,0,0,0,2,0
14530,skenderdemr1,Other,1,0,0,1,5
14531,cafercaliskaner,Person,0,0,0,0,1
14532,tuylumikrofon,Other,0,0,0,0,3
14533,caglayankahveic,Other,0,0,0,0,0
14534,callof_cats,Other,1,0,1,1,2
14535,sosyalgurum,Other,0,0,0,0,1
14536,yeliz_ml,Person,0,0,0,0,0
14537,begumazraa,Other,1,0,0,0,4
14538,imamcage,Other,0,0,1,0,2
14539,hatje45,Other,0,0,0,0,2
14540,anil__1905,Other,1,0,0,0,1
14541,suatoktysnck,Other,1,0,0,0,0
14542,alprm13,Other,1,0,0,0,3
14543,metin_unal7,Other,0,0,0,0,0
14544,knccgdm,Other,0,0,0,0,1
14545,satilmisaksun71,Other,0,0,1,0,0
14546,solnushkox,Other,0,0,0,0,1
14547,mcahitsayr1,Other,1,0,0,5,6
14548,narinustun_,Other,0,0,1,0,2
14549,fikolojii,Other,1,0,0,2,7
14550,nemesisela,Other,0,0,0,0,4
14551,smr_ebcin,Other,0,0,0,0,1
14552,canhaber_35,Media,0,0,0,6,9
14553,s3udiksa,Other,0,0,0,0,1
14554,boleejay1,Other,0,1,1,0,1
14555,sayirmucahid,Other,1,0,0,5,3
14556,doganaykubra,Person,0,0,0,0,1
14557,geliyorg,Other,0,0,0,0,0
14558,ayaknamre,Other,0,0,0,0,4
14559,maliuludag_,Person,0,1,15,619,831
14560,mfehmiacat,Other,0,0,1,0,6
14561,uzaksabah,Other,0,0,0,0,3
14562,ogretmenbulutt,Other,0,0,0,0,0
14563,dggbutik,Other,0,0,1,0,1
14564,erdaldilek,Other,0,0,0,1,18
14565,saripetekler,Other,0,0,0,0,0
14566,3gunlukw0rld,Other,0,0,0,0,0
14567,izcirakun,Other,0,0,0,1,1
14568,oguzhanyuzer35,Other,0,0,0,0,2
14569,sapik_sheyh,Other,0,0,0,0,1
14570,notebookrt,Other,0,0,0,3,14
14571,guney178,Other,0,0,0,0,2
14572,inceoglu___,Other,0,0,0,0,2
14573,bozkurtmehmet04,Person,0,0,0,1,1
14574,akifyilmaz_1903,Other,0,0,0,0,0
14575,alikula58879607,Person,0,0,0,0,0
14576,by_ertan_,Other,0,0,0,0,0
14577,0zankvrk,Other,0,0,0,0,5
14578,dinlenmebutonu,Other,1,0,0,0,0
14579,meteyolas,Other,0,0,0,0,0
14580,sizinterziniz,Other,0,0,2,60,58
14581,hcamkerten,Other,0,0,0,0,0
14582,eflatunumsu2,Other,0,0,0,0,0
14583,palailehersey,Other,1,0,0,0,0
14584,appiah80410244,Other,0,0,0,0,2
14585,tayfungecer,Person,0,0,0,0,0
14586,yelkovangokcen,Other,0,0,0,0,0
14587,oldtayf,Other,0,0,0,0,3
14588,ahmetdursun1969,Person,0,0,1,0,5
14589,yalnksk,Other,0,0,0,0,1
14590,gulcinerdem35,Other,0,0,0,0,0
14591,dortyol_ak,Other,1,0,0,0,4
14592,mr_ertgrl,Other,0,0,0,1,4
14593,belediyegiresun,Govermental,0,0,0,1,24
14594,kemall_7,Other,0,0,1,0,0
14595,mesutkesen,Other,0,0,0,0,1
14596,mst1881,Other,0,0,0,0,0
14597,oktaycoskun_chp,Other,0,0,0,1,2
14598,uykusuzadm,Other,0,0,0,1,1
14599,velicanvel,Person,0,0,0,0,0
14600,inoktak,Other,0,0,0,0,0
14601,drk_seda,Other,0,0,0,3,43
14602,sadecedamia,Person,0,1,0,0,6
14603,samsunsporuz,Other,0,0,0,0,1
14604,womaninred2,Other,0,0,0,0,0
14605,wissensei,Other,0,0,0,0,0
14606,yaguara_35,Other,0,0,0,0,0
14607,karaca2111,Other,0,0,0,0,0
14608,burak_tekaskbjk,Person,1,0,0,0,0
14609,mertcanureten,Person,0,0,0,0,1
14610,kingofcemal,Other,0,0,0,0,3
14611,ahamedtouker,Other,0,0,0,0,12
14612,kirikkalebld71,Govermental,0,0,0,2,14
14613,hepkumbaraci,Other,0,1,0,0,2
14614,_runzo,Other,0,0,0,0,2
14615,ayseguven33gma1,Other,0,0,0,0,0
14616,eceli76,Person,0,0,6,6,73
14617,by_arob,Other,0,0,0,0,0
14618,dondu_budak,Other,0,0,0,2,23
14619,deniz34970226,Person,1,0,0,1,4
14620,ergnali_,Person,1,0,0,0,1
14621,kubilayyaln,Other,0,0,1,0,0
14622,talukdarjuber1,Other,1,0,0,1,0
14623,alitas341,Person,0,0,0,0,0
14624,w36ar1uw,Other,0,0,0,0,1
14625,lemanarkun,Other,0,0,0,1,8
14626,aiikoc,Other,0,0,0,0,0
14627,hfforgtr,Other,0,0,1,9,19
14628,ugrakgz_tc,Other,0,0,0,0,1
14629,kamercetintas,Other,1,0,1,0,2
14630,sakaryaserap581,Other,0,0,1,1,4
14631,bthnvtnsever,Other,0,0,1,0,7
14632,amanda54435754,Other,0,0,0,1,6
14633,kundiliyan,Other,0,0,0,0,1
14634,fosforlu_,Other,0,0,1,0,1
14635,ssuleymanabi,Other,1,0,0,1,1
14636,orhanocak,Person,0,0,0,0,3
14637,ahnuraltunay,Other,0,0,0,0,0
14638,esra67548859,Person,0,0,0,0,2
14639,fenerbahceturuk,Other,0,0,0,0,4
14640,tor_celik,Other,0,0,0,0,0
14641,beyinsizkafa,Other,0,0,0,0,2
14642,capulora,Other,0,0,1,0,0
14643,sevdamiz5yildiz,Other,0,0,0,0,0
14644,dytmazlumtan,Other,0,0,0,0,0
14645,gndshtc,Other,0,0,0,1,14
14646,cemilesine1,Other,0,0,1,0,6
14647,tundemir13,Other,0,0,0,0,0
14648,cemcetinnn,Other,0,0,0,0,0
14649,sezzyy_54,Other,1,0,0,0,1
14650,iyigenclik_35,Other,0,0,0,1,13
14651,onureren1001,Person,0,0,1,0,0
14652,yasalmutsuz,Other,0,0,0,0,0
14653,erhanerdil,Other,0,0,0,0,1
14654,fundakarata17,Other,0,0,1,0,0
14655,761yunus,Person,0,0,1,0,0
14656,lightningg_01,Other,0,0,0,0,0
14657,mmelisaltan,Other,0,0,0,1,1
14658,mpekir,Other,0,1,0,1,7
14659,snnylc,Other,0,0,0,0,0
14660,erenefegokalp,Person,0,0,0,0,0
